FECHA_1,CodArt,DescArt,CodCli,Nomcli,NUMDOC (Num. Factura),Unidades,BASEMONEDA,CENTROCOSTE,CENTROCOSTE2,CENTROCOSTE3,Nom Cost Center,Nom Project
3/15/2018,10700,Base Verde,1422,"Beauty by DIA, S.A.U.",366,2.00 ,15,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,628004,GASTOS DE ENVIO,1422,"Beauty by DIA, S.A.U.",366,1.00 ,54,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,628004,GASTOS DE ENVIO,1422,"Beauty by DIA, S.A.U.",366,1.00 ,40,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
1/29/2018,1LA45544E,¡INTENSIVO! - Introducción a la robótica con LEGO MINDSTORMS Education EV3,1424,FUNDACIO TORRAS I BAGES - ESFN,4504,2.00 ,300,13,130,13003,ECOMMERCE,FORMACIONS
1/29/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1424,FUNDACIO TORRAS I BAGES - ESFN,4504,1.00 ,95,13,130,13003,ECOMMERCE,FORMACIONS
9/21/2018,1LA45300ONL,Certificació Bàsica LEGO Education WeDo 2.0 Online,1431,FUNDACIO VEDRUNA CATALUNYA EDUCACIÓ,5288,1.00 ,95,13,130,13003,ECOMMERCE,FORMACIONS
3/15/2018,9388,Small Building Plates,1422,"Beauty by DIA, S.A.U.",366,1.00 ,32.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,10700,Base Verde,1422,"Beauty by DIA, S.A.U.",366,2.00 ,15,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,2000409,LEGO® SERIOUS PLAY® Window Exploration Bag,1422,"Beauty by DIA, S.A.U.",366,10.00 ,49.6,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,9388,Small Building Plates,1422,"Beauty by DIA, S.A.U.",366,1.00 ,32.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,10700,Base Verde,1422,"Beauty by DIA, S.A.U.",366,2.00 ,15,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,2000409,LEGO® SERIOUS PLAY® Window Exploration Bag,1422,"Beauty by DIA, S.A.U.",366,20.00 ,99.2,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,9388,Small Building Plates,1422,"Beauty by DIA, S.A.U.",366,1.00 ,32.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,9388,Small Building Plates,1421,"Grupo El  Árbol Distribución y Supermercados, S.A.U.",367,1.00 ,32.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,10700,Base Verde,1421,"Grupo El  Árbol Distribución y Supermercados, S.A.U.",367,2.00 ,15,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,9388,Small Building Plates,1421,"Grupo El  Árbol Distribución y Supermercados, S.A.U.",367,1.00 ,32.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,10700,Base Verde,1421,"Grupo El  Árbol Distribución y Supermercados, S.A.U.",367,2.00 ,15,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,9388,Small Building Plates,1421,"Grupo El  Árbol Distribución y Supermercados, S.A.U.",367,1.00 ,32.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,10700,Base Verde,1421,"Grupo El  Árbol Distribución y Supermercados, S.A.U.",367,2.00 ,15,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,2000409,LEGO® SERIOUS PLAY® Window Exploration Bag,1421,"Grupo El  Árbol Distribución y Supermercados, S.A.U.",367,20.00 ,99.2,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,9388,Small Building Plates,1421,"Grupo El  Árbol Distribución y Supermercados, S.A.U.",367,1.00 ,32.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,10700,Base Verde,1421,"Grupo El  Árbol Distribución y Supermercados, S.A.U.",367,2.00 ,15,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/15/2018,2000409,LEGO® SERIOUS PLAY® Window Exploration Bag,1421,"Grupo El  Árbol Distribución y Supermercados, S.A.U.",367,38.00 ,188.48,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/9/2018,2000707,LE Replacement Pack Rubber Bands,1431,FUNDACIO VEDRUNA CATALUNYA EDUCACIÓ,5735,3.00 ,20.07,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/19/2018,45300,LEGO® Education WeDo 2.0 Core Set,1431,FUNDACIO VEDRUNA CATALUNYA EDUCACIÓ,5778,3.00 ,428.94,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/19/2018,0000,Codi descompte material LE,1431,FUNDACIO VEDRUNA CATALUNYA EDUCACIÓ,5778,1.00 ,-90.07,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/19/2018,45300,LEGO® Education WeDo 2.0 Core Set,1431,FUNDACIO VEDRUNA CATALUNYA EDUCACIÓ,5792,3.00 ,428.94,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/19/2018,0000,Codi descompte material LE,1431,FUNDACIO VEDRUNA CATALUNYA EDUCACIÓ,5792,1.00 ,-90.07,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/20/2018,9386,"Doors, Windows & Roof Tiles",1431,FUNDACIO VEDRUNA CATALUNYA EDUCACIÓ,5810,1.00 ,43.49,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/20/2018,9387,Wheels Set,1431,FUNDACIO VEDRUNA CATALUNYA EDUCACIÓ,5810,1.00 ,39.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/20/2018,45303,Medium Motor,1431,FUNDACIO VEDRUNA CATALUNYA EDUCACIÓ,5810,6.00 ,113.94,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/20/2018,45301,Smarthub 2 i/o,1431,FUNDACIO VEDRUNA CATALUNYA EDUCACIÓ,5810,6.00 ,317.94,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/20/2018,0000,Codi descompte material LE,1431,FUNDACIO VEDRUNA CATALUNYA EDUCACIÓ,5810,1.00 ,-108.22,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
2/6/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1441,ESCOLA RAMBLETA DEL CLOT,4516,1.00 ,95,13,130,13003,ECOMMERCE,FORMACIONS
10/2/2018,45024,STEAM Park,1459,ANUNCIA GOMEZ-SERGIO MARTIN C.B.,5403,1.00 ,149.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
12/14/2018,2000702,LE Replacement Pack LME 3,1459,ANUNCIA GOMEZ-SERGIO MARTIN C.B.,6728,4.00 ,26.76,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
2/16/2018,45517,Transformer 10V DC,1465,FUNDACIO PRIVADA SANT GERVASI,4547,2.00 ,63.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
2/19/2018,45300,LEGO® Education WeDo 2.0 Core Set,1472,CONTROL PLAY SERVICES S.L.,4554,1.00 ,142.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
2/19/2018,9585,LEGO® Education WeDo™ Resource set,1472,CONTROL PLAY SERVICES S.L.,4554,2.00 ,105.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
2/20/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1475,PALCAM,4559,1.00 ,95,13,130,13003,ECOMMERCE,FORMACIONS
12/11/2018,45502,EV3 Large Servo Motor,1476,"IMPAC 2000, S.L.",6694,2.00 ,63.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
9/28/2018,2000702,LE Replacement Pack LME 3,1481,INS ROSETA MAURI,5362,2.00 ,13.38,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
9/28/2018,2000707,LE Replacement Pack Rubber Bands,1481,INS ROSETA MAURI,5362,1.00 ,6.69,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
9/28/2018,45514,EV3 Cable Pack,1481,INS ROSETA MAURI,5362,1.00 ,16.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
2/23/2018,9581,LEGO USB Hub,1483,ESCOLA ALFRED MATA,4568,1.00 ,20.49,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
2/23/2018,9585,LEGO® Education WeDo™ Resource set,1483,ESCOLA ALFRED MATA,4568,1.00 ,52.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
9/26/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,1484,COLEGIO PUREZA DE MARIA CID,5337,1.00 ,369.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
9/26/2018,45502,EV3 Large Servo Motor,1484,COLEGIO PUREZA DE MARIA CID,5337,3.00 ,95.97,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/20/2018,9641,Pneumatics Add-on Set,1488,AMPA COLEGIO SAN JOSE,5795,1.00 ,76.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/20/2018,2000702,LE Replacement Pack LME 3,1488,AMPA COLEGIO SAN JOSE,5795,2.00 ,13.38,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/20/2018,0000,Codi descompte material LE,1488,AMPA COLEGIO SAN JOSE,5795,1.00 ,-68.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
10/19/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,1496,INSTITUT ELS PLANELLS,5568,2.00 ,739.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
12/13/2018,2000702,LE Replacement Pack LME 3,1496,INSTITUT ELS PLANELLS,6716,7.00 ,46.83,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
2/14/2018,45300,LEGO® Education WeDo 2.0 Core Set,1464,ESCOLA MARCEL.LI ESQUIUS,4544,3.00 ,428.94,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/1/2018,2000409,LEGO® SERIOUS PLAY® Window Exploration Bag,1504,MOEBIUS CONSULTING S.L.,4598,37.00 ,183.52,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
6/21/2018,2000409,LEGO® SERIOUS PLAY® Window Exploration Bag,1504,MOEBIUS CONSULTING S.L.,4919,37.00 ,183.52,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/2/2018,45300,LEGO® Education WeDo 2.0 Core Set,1505,ZIENTZIA BIZIRIK SL,4618,1.00 ,142.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/2/2018,9689,Simple Machines Set,1505,ZIENTZIA BIZIRIK SL,4618,1.00 ,54.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/7/2018,9689,Simple Machines Set,1505,ZIENTZIA BIZIRIK SL,4656,9.00 ,494.91,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/5/2018,45024,STEAM Park,1505,ZIENTZIA BIZIRIK SL,4705,1.00 ,149.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/5/2018,2000709,LE Replacement Pack M&M 2,1505,ZIENTZIA BIZIRIK SL,4705,2.00 ,13.38,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
8/20/2018,45024,STEAM Park,1505,ZIENTZIA BIZIRIK SL,5106,1.00 ,149.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/2/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,1510,IES LA ZAFRA,308,1.00 ,369.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/2/2018,45503,EV3 Medium Servo Motor,1510,IES LA ZAFRA,308,1.00 ,27.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/2/2018,45506,EV3 Color Sensor,1510,IES LA ZAFRA,308,1.00 ,37.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/2/2018,0000,Codi descompte material LE,1510,IES LA ZAFRA,308,(1.00),-6.59,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
9/13/2018,2000409,LEGO® SERIOUS PLAY® Window Exploration Bag,1504,MOEBIUS CONSULTING S.L.,5211,40.00 ,198.4,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/6/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1530,COL·LEGI MONTSERRAT,4653,1.00 ,95,13,130,13003,ECOMMERCE,FORMACIONS
3/12/2018,45300,LEGO® Education WeDo 2.0 Core Set,1536,COLEGIO BV MARIA IRLANDESAS,4665,15.00 ,2144.7,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
9/10/2018,2000715,LE Replacement Pack LE WeDo 2.0,1536,COLEGIO BV MARIA IRLANDESAS,5176,2.00 ,13.38,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/12/2018,45303,Medium Motor,1539,FUN TECH ACADEMY,4668,2.00 ,37.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/12/2018,2000700,LE Replacement Pack LME 1,1539,FUN TECH ACADEMY,4668,1.00 ,6.69,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/12/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,1541,IES MEDITERRANEO,4670,2.00 ,739.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/12/2018,9749,Temperature Sensor,1541,IES MEDITERRANEO,4670,1.00 ,41.49,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/12/2018,45502,EV3 Large Servo Motor,1541,IES MEDITERRANEO,4670,2.00 ,63.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/12/2018,45503,EV3 Medium Servo Motor,1541,IES MEDITERRANEO,4670,1.00 ,27.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/12/2018,0000,Codi descompte material LE,1541,IES MEDITERRANEO,4670,1.00 ,-13.35,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/21/2018,45300,LEGO® Education WeDo 2.0 Core Set,1553,JUNTA DE ANDALUCIA,5880,1.00 ,142.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/21/2018,45502,EV3 Large Servo Motor,1553,JUNTA DE ANDALUCIA,5825,1.00 ,31.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/21/2018,45506,EV3 Color Sensor,1553,JUNTA DE ANDALUCIA,5825,1.00 ,37.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/21/2018,0000,Codi descompte material LE,1553,JUNTA DE ANDALUCIA,5825,1.00 ,-14.69,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/30/2018,2000702,LE Replacement Pack LME 3,1553,JUNTA DE ANDALUCIA,6632,1.00 ,6.69,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
12/3/2018,45560,LEGO® MINDSTORMS® Education EV3 Expansio,1553,JUNTA DE ANDALUCIA,6648,1.00 ,108.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
12/3/2018,0000,Codi descompte material LE,1553,JUNTA DE ANDALUCIA,6648,1.00 ,-483.39,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/20/2018,45503,EV3 Medium Servo Motor,1553,JUNTA DE ANDALUCIA,5797,2.00 ,55.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/20/2018,45300,LEGO® Education WeDo 2.0 Core Set,1560,FUNDACIO UNIVERSITAT ABAT OLIBA,4688,1.00 ,142.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/20/2018,45002,Tech Machines,1560,FUNDACIO UNIVERSITAT ABAT OLIBA,4688,1.00 ,179.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/20/2018,9689,Simple Machines Set,1560,FUNDACIO UNIVERSITAT ABAT OLIBA,4688,1.00 ,54.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/22/2018,8293,Power Functions,1566,AMPA PRINCIPE DON JUAN MANUEL,4690,6.00 ,178.44,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/22/2018,9386,"Doors, Windows & Roof Tiles",1566,AMPA PRINCIPE DON JUAN MANUEL,4690,2.00 ,86.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/20/2018,45514,EV3 Cable Pack,1553,JUNTA DE ANDALUCIA,5797,1.00 ,16.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/20/2018,45506,EV3 Color Sensor,1553,JUNTA DE ANDALUCIA,5797,2.00 ,75.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/20/2018,0000,Codi descompte material LE,1553,JUNTA DE ANDALUCIA,5797,1.00 ,-31.28,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
3/26/2018,45300,LEGO® Education WeDo 2.0 Core Set,1574,TRAVESIA FORMACION,4697,1.00 ,142.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/9/2018,2000707,LE Replacement Pack Rubber Bands,1575,FUNDACIO EDUCATIVA PRIV. DOMINIQUES ANUNCIATA PARE COLL (FEDAC),4773,2.00 ,13.38,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
7/9/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,1575,FUNDACIO EDUCATIVA PRIV. DOMINIQUES ANUNCIATA PARE COLL (FEDAC),5001,2.00 ,739.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
10/19/2018,2000715,LE Replacement Pack LE WeDo 2.0,1575,FUNDACIO EDUCATIVA PRIV. DOMINIQUES ANUNCIATA PARE COLL (FEDAC),5569,1.00 ,6.69,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
10/19/2018,2000711,Pack de recanvis LE WeDo 2,1575,FUNDACIO EDUCATIVA PRIV. DOMINIQUES ANUNCIATA PARE COLL (FEDAC),5569,1.00 ,7.25,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
10/19/2018,2000707,LE Replacement Pack Rubber Bands,1575,FUNDACIO EDUCATIVA PRIV. DOMINIQUES ANUNCIATA PARE COLL (FEDAC),5569,1.00 ,6.69,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
10/19/2018,8883,Power Functions M-Motor,1575,FUNDACIO EDUCATIVA PRIV. DOMINIQUES ANUNCIATA PARE COLL (FEDAC),5569,1.00 ,8.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/5/2018,2000715,LE Replacement Pack LE WeDo 2.0,1575,FUNDACIO EDUCATIVA PRIV. DOMINIQUES ANUNCIATA PARE COLL (FEDAC),5697,5.00 ,33.45,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/9/2018,2000715,LE Replacement Pack LE WeDo 2.0,1584,AMPA CEIP VALLDEFLORS,4707,7.00 ,46.83,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/10/2018,2000705,LE Replacement Pack LME 6,1592,INSTITUT EL CAIRAT,4712,2.00 ,13.38,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/10/2018,2000700,LE Replacement Pack LME 1,1592,INSTITUT EL CAIRAT,4712,2.00 ,13.38,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/10/2018,2000701,LE Replacement Pack LME 2,1592,INSTITUT EL CAIRAT,4712,3.00 ,20.07,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/11/2018,9581,LEGO USB Hub,1594,EBOT EDUCACION,4714,1.00 ,20.49,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/12/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1595,VILLAGE NIU SABADELL,4715,1.00 ,95,13,130,13003,ECOMMERCE,FORMACIONS
8/29/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1595,VILLAGE NIU SABADELL,5136,1.00 ,95,13,130,13003,ECOMMERCE,FORMACIONS
4/12/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1599,ESCOLA MDP BAILEN,4719,1.00 ,95,13,130,13003,ECOMMERCE,FORMACIONS
5/15/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1599,ESCOLA MDP BAILEN,687,(1.00),-95,13,130,13003,ECOMMERCE,FORMACIONS
4/16/2018,45502,EV3 Large Servo Motor,1605,CPI SAN SADURNIÑO,4727,1.00 ,31.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/18/2018,9689,Simple Machines Set,1614,CEIP NUESTRA SEÑORA DE LA VEGA,4736,1.00 ,54.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/27/2018,9689,Simple Machines Set,1614,CEIP NUESTRA SEÑORA DE LA VEGA,4755,1.00 ,54.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/19/2018,45300,LEGO® Education WeDo 2.0 Core Set,1617,COLEGIO LA SALLE,4739,16.00 ,2287.68,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/27/2018,9585,LEGO® Education WeDo™ Resource set,1634,ESCOLA FOLCH I TORRES BADALONA,4754,1.00 ,52.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/27/2018,45300,LEGO® Education WeDo 2.0 Core Set,1634,ESCOLA FOLCH I TORRES BADALONA,4754,1.00 ,142.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
4/30/2018,45300,LEGO® Education WeDo 2.0 Core Set,1637,ANDOVER COMEDORES Y LIMPIEZAS SL,4760,2.00 ,285.96,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/7/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,1648,SAN FIDEL IKASTOLA,4769,4.00 ,1479.96,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/7/2018,0000,Codi descompte material LE,1648,SAN FIDEL IKASTOLA,4769,1.00 ,-74,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/9/2018,45300,LEGO® Education WeDo 2.0 Core Set,1652,SMART CENTRO PSICOPEDAGOGICO,4774,1.00 ,142.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/9/2018,45024,STEAM Park,1652,SMART CENTRO PSICOPEDAGOGICO,4774,1.00 ,149.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/8/2018,2000409,LEGO® SERIOUS PLAY® Window Exploration Bag,1653,FUNDACIÓN SANTA MARÍA LA REAL DEL PATRIMONIO HISTORICO,676,5.00 ,24.8,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/15/2018,1LA45544ONL,Certificación Básica LEGO MINDSTORMS Education EV3,1670,SMART SCHOOL,4793,1.00 ,150,13,130,13003,ECOMMERCE,FORMACIONS
5/14/2018,45517,Transformer 10V DC,1672,HYDRAPOWER SL,4792,1.00 ,31.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/16/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,1673,"LOF PROYECTOS Y OBRAS, S.L.",4794,1.00 ,369.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/16/2018,9585,LEGO® Education WeDo™ Resource set,1674,AMPA ESCOLA CANIGO,4795,2.00 ,105.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/16/2018,8883,Power Functions M-Motor,1674,AMPA ESCOLA CANIGO,4795,4.00 ,35.96,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/21/2018,9686,Simple & Powered Machines Set,1674,AMPA ESCOLA CANIGO,5902,10.00 ,1649.9,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/21/2018,0000,Codi descompte material LE,1674,AMPA ESCOLA CANIGO,5902,1.00 ,-346.48,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/28/2018,9686,Simple & Powered Machines Set,1674,AMPA ESCOLA CANIGO,1826,(10.00),-1649.9,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
11/28/2018,0000,Codi descompte material LE,1674,AMPA ESCOLA CANIGO,1826,(1.00),346.48,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/22/2018,2000414,LEGO® SERIOUS PLAY® Starter Kit,1679,"NETTHINK IBERIA, S.L.U.",716,4.00 ,149.04,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/22/2018,0000,Codi descompte material LE,1679,"NETTHINK IBERIA, S.L.U.",716,1.00 ,4.75,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
9/6/2018,45300PA24,Pack aula LEGO Education WeDo 2.0 24 alumnos,1695,ESCOLA DOCTOR ALBERICH I CASAS,5166,1.00 ,1532.72,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/28/2018,45300,LEGO® Education WeDo 2.0 Core Set,1706,"ALMA DE IBERICO GUIJUELO, S.L.",4835,1.00 ,142.98,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/29/2018,9689,Simple Machines Set,1713,CEIP SANT ROC,4843,5.00 ,274.95,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
7/26/2018,9689,Simple Machines Set,1714,INSTITUCION FAMILIAR DE EDUCACION SA,5096,13.00 ,714.87,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
7/26/2018,9656,Early Simple Machines Set,1714,INSTITUCION FAMILIAR DE EDUCACION SA,5096,8.00 ,1211.92,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
10/24/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,1714,INSTITUCION FAMILIAR DE EDUCACION SA,5613,1.00 ,369.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
10/19/2018,45544PA12,Pack aula LEGO MINDSTORMS Education EV3 12 alumnos,1715,"COLEGIOS LAUDE, SL",5570,1.00 ,1425.55,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
10/19/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,1715,"COLEGIOS LAUDE, SL",5570,1.00 ,369.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
9/25/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,1717,COLEGIO LA PURISIMA,5303,1.00 ,369.99,13,130,13002,ECOMMERCE,MATERIAL LEGO EDUCATION
5/31/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1721,COLEGIO SEDA S.L.,4848,2.00 ,190,13,130,13003,ECOMMERCE,FORMACIONS
5/31/2018,1LA9686,Certificación LEGO Education Máquinas y mecanismos,1721,COLEGIO SEDA S.L.,4848,2.00 ,190,13,130,13003,ECOMMERCE,FORMACIONS
5/31/2018,1LA45000,Certificación LEGO Education Infantil,1721,COLEGIO SEDA S.L.,4849,5.00 ,275,13,130,13003,ECOMMERCE,FORMACIONS
5/31/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1721,COLEGIO SEDA S.L.,4849,1.00 ,95,13,130,13003,ECOMMERCE,FORMACIONS
