FECHA_1,CodArt,DescArt,CodCli,Nomcli,NUMDOC (Num. Factura),Unidades,BASEMONEDA,CENTROCOSTE3
3/16/2018,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",371,4.00,240,14120
10/3/2018,0000,Codi descompte material LE,41,"SEK CIUDALCAMPO, S.L.",1370,-1.00,-281.38,14110
10/29/2018,45300,LEGO® Education WeDo 2.0 Core Set,40,"SEK EL CASTILLO, S.L.",1597,10.00,1429.8,14110
10/29/2018,0000,Codi descompte material LE,40,"SEK EL CASTILLO, S.L.",1597,-1.00,-100.09,14110
10/29/2018,9998,Garantía anual - No question,40,"SEK EL CASTILLO, S.L.",1597,1.00,71.49,14110
10/3/2018,45024,STEAM Park,41,"SEK CIUDALCAMPO, S.L.",1370,4.00,599.96,14110
10/3/2018,9686,Simple & Powered Machines Set,41,"SEK CIUDALCAMPO, S.L.",1370,4.00,659.96,14110
10/3/2018,9689,Simple Machines Set,41,"SEK CIUDALCAMPO, S.L.",1370,4.00,219.96,14110
10/3/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,41,"SEK CIUDALCAMPO, S.L.",1370,3.00,1109.97,14110
10/3/2018,45300,LEGO® Education WeDo 2.0 Core Set,41,"SEK CIUDALCAMPO, S.L.",1370,10.00,1429.8,14110
10/3/2018,9998,Garantía anual - No question,41,"SEK CIUDALCAMPO, S.L.",1370,1.00,200.98,14110
2/27/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,291,-2.00,-84,14002
2/27/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,291,3.00,126,14002
2/27/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,291,10.00,420,14002
2/27/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,291,15.00,630,14002
3/1/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,304,-4.00,-168,14002
3/23/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,405,-2.00,-84,14002
3/23/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,405,3.00,126,14002
3/23/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,405,9.00,378,14002
3/1/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,304,-13.00,-546,14002
3/1/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,304,-14.00,-588,14002
4/23/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,581,-2.00,-84,14002
3/1/2018,705220,Inscripción ROBOTIX CM,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,304,-3.00,-90,14002
3/1/2018,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,304,-1.00,-25,14002
2/21/2018,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,239,2.00,50,14002
2/21/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,239,3.00,126,14002
5/22/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,722,-2.00,-84,14002
2/21/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,239,13.00,546,14002
2/21/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,239,14.00,588,14002
2/21/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,239,-1.00,-42,14002
6/22/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,899,-2.00,-84,14002
6/22/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,899,5.00,210,14002
6/22/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,899,8.00,336,14002
6/22/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,899,11.00,462,14002
2/21/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,237,-11.00,-231,14002
2/21/2018,705231,Formación ROBOTIX 3 SM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,237,-11.00,-269.5,14002
2/21/2018,705220,Inscripción ROBOTIX CM,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,237,-22.00,-550,14002
2/21/2018,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,237,-1.00,-25,14002
2/21/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,237,-1.00,-21,14002
10/9/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,-1.00,-10.5,14002
10/9/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,-1.00,-10.5,14002
10/9/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,-1.00,-25,14002
10/9/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,-1.00,-25,14002
2/21/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,238,12.00,252,14002
2/21/2018,705231,Formación ROBOTIX 3 SM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,238,12.00,252,14002
2/21/2018,705220,Inscripción ROBOTIX CM,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,238,24.00,600,14002
2/21/2018,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,238,1.00,25,14002
2/21/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,238,1.00,21,14002
10/25/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1542,-1.00,-42,14002
10/25/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1542,-1.00,-42,14002
10/25/2018,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1542,1.00,25,14002
10/25/2018,705220,Inscripción ROBOTIX CM,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1542,1.00,25,14002
10/25/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1542,4.00,168,14002
10/25/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1542,9.00,378,14002
10/25/2018,705240,Formación ROBOTIX 6 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1542,9.00,378,14002
11/27/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1790,-1.00,-42,14002
11/27/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1790,-5.00,-210,14002
11/27/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1790,-4.00,-100,14002
11/27/2018,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1790,5.00,125,14002
11/27/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1790,8.00,336,14002
2/21/2018,705220,Inscripción ROBOTIX CM,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,239,1.00,25,14002
6/28/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,962,-5.00,-210,14002
6/28/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,962,-8.00,-336,14002
6/28/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,962,-11.00,-462,14002
6/28/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,963,-2.00,-42,14002
6/28/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,963,5.00,105,14002
6/28/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,963,8.00,168,14002
6/28/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,963,11.00,231,14002
3/1/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,304,1.00,42,14002
6/28/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,962,2.00,84,14002
3/23/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,405,15.00,630,14002
4/23/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,581,3.00,126,14002
4/23/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,581,9.00,378,14002
4/23/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,581,14.00,588,14002
4/23/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,581,-5.00,-210,14002
5/22/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,722,5.00,210,14002
5/22/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,722,8.00,336,14002
5/22/2018,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,722,12.00,504,14002
12/28/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2088,-1.00,-42,14002
12/28/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2088,-1.00,-42,14002
12/28/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2088,9.00,378,14002
12/28/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2088,9.00,378,14002
12/28/2018,705240,Formación ROBOTIX 6 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2088,8.00,336,14002
3/27/2018,705001,SERVICIOS PRESTADOS,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,449,-1.00,-216.11,14002
11/29/2018,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1837,5.00,125,14002
11/29/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1835,-8.00,-336,14002
11/29/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1835,-1.00,-21,14002
2/27/2018,705223,Formación ROBOTIX 1 CM (1H),4,FUNDACIÓ MARISTES CHAMPAGNAT,258,5.00,230,14002
11/29/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1837,8.00,336,14002
10/9/2018,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,3.00,75,14002
5/22/2018,705221,Formación ROBOTIX INFANTIL CM (1H),3,ESCOLA GUINARDO S.C.C.L.,717,6.00,252,14002
5/22/2018,705225,Formación ROBOTIX 2 CM (1H),3,ESCOLA GUINARDO S.C.C.L.,717,9.00,378,14002
5/22/2018,705230,Formación ROBOTIX 4 CM (1.5H),3,ESCOLA GUINARDO S.C.C.L.,717,13.00,715,14002
11/29/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1835,-9.00,-378,14002
4/23/2018,705225,Formación ROBOTIX 2 CM (1H),3,ESCOLA GUINARDO S.C.C.L.,576,9.00,378,14002
4/23/2018,705230,Formación ROBOTIX 4 CM (1.5H),3,ESCOLA GUINARDO S.C.C.L.,576,13.00,715,14002
10/9/2018,705220,Inscripción ROBOTIX CM,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,17.00,425,14002
3/23/2018,705225,Formación ROBOTIX 2 CM (1H),3,ESCOLA GUINARDO S.C.C.L.,399,9.00,378,14002
3/23/2018,705230,Formación ROBOTIX 4 CM (1.5H),3,ESCOLA GUINARDO S.C.C.L.,399,13.00,715,14002
2/27/2018,705221,Formación ROBOTIX INFANTIL CM (1H),3,ESCOLA GUINARDO S.C.C.L.,257,6.00,252,14002
2/27/2018,705225,Formación ROBOTIX 2 CM (1H),3,ESCOLA GUINARDO S.C.C.L.,257,10.00,420,14002
2/27/2018,705230,Formación ROBOTIX 4 CM (1.5H),3,ESCOLA GUINARDO S.C.C.L.,257,13.00,715,14002
11/29/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1837,1.00,21,14002
10/9/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,3.00,31.5,14002
10/9/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,8.00,84,14002
10/9/2018,705240,Formación ROBOTIX 6 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1424,9.00,94.5,14002
11/29/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1837,9.00,378,14002
11/29/2018,705240,Formación ROBOTIX 6 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1835,-8.00,-336,14002
1/26/2018,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,98,3.00,126,14002
1/26/2018,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,98,7.00,294,14002
11/27/2018,705240,Formación ROBOTIX 6 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1790,8.00,336,14002
1/26/2018,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,98,3.00,126,14002
11/27/2018,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1790,1.00,21,14002
11/27/2018,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1790,9.00,378,14002
11/29/2018,705240,Formación ROBOTIX 6 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1837,8.00,336,14002
11/29/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1837,-1.00,-42,14002
11/29/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1837,-1.00,-42,14002
1/26/2018,705220,Inscripción ROBOTIX CM,45,ESCUELA LICEO EUROPEO,98,1.00,25,14002
7/12/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,1,INVENIO LEARN BY DOING SL,1040,2.00,739.98,14110
7/12/2018,45509,EV3 Infrared Sensor,1,INVENIO LEARN BY DOING SL,1040,2.00,73.98,14110
11/29/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1835,1.00,42,14002
11/29/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1835,5.00,210,14002
11/29/2018,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1835,4.00,100,14002
11/29/2018,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1835,-5.00,-125,14002
4/23/2018,705221,Formación ROBOTIX INFANTIL CM (1H),3,ESCOLA GUINARDO S.C.C.L.,576,6.00,252,14002
3/23/2018,705221,Formación ROBOTIX INFANTIL CM (1H),3,ESCOLA GUINARDO S.C.C.L.,399,6.00,252,14002
7/12/2018,9387,Wheels Set,1,INVENIO LEARN BY DOING SL,1040,3.00,119.97,14110
7/12/2018,45020,Creative LEGO® Brick Set,1,INVENIO LEARN BY DOING SL,1040,2.00,115.98,14110
7/12/2018,9076,Tubes Experiment Set,1,INVENIO LEARN BY DOING SL,1040,1.00,111.99,14110
7/12/2018,9385,Sceneries Set,1,INVENIO LEARN BY DOING SL,1040,1.00,85.99,14110
7/12/2018,45560,LEGO® MINDSTORMS® Education EV3 Expansio,1,INVENIO LEARN BY DOING SL,1040,4.00,435.96,14110
7/12/2018,45508,EV3 Infrared Beacon,1,INVENIO LEARN BY DOING SL,1040,2.00,73.98,14110
7/12/2018,45303,Medium Motor,1,INVENIO LEARN BY DOING SL,1040,6.00,113.94,14110
7/12/2018,45301,Smarthub 2 i/o,1,INVENIO LEARN BY DOING SL,1040,4.00,211.96,14110
7/12/2018,9585,LEGO® Education WeDo™ Resource set,1,INVENIO LEARN BY DOING SL,1040,4.00,211.96,14110
7/12/2018,0000,Codi descompte material LE,1,INVENIO LEARN BY DOING SL,1040,-1.00,-240,14110
10/31/2018,705205,Inscripción ROBOTIX Infantil,7,THE BRITISH SCHOOL BARCELONA,1624,-11.00,-330,14002
2/27/2018,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,262,7.00,294,14002
2/27/2018,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,262,4.00,168,14002
2/27/2018,705220,Inscripción ROBOTIX CM,45,ESCUELA LICEO EUROPEO,262,1.00,25,14002
3/23/2018,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,406,7.00,294,14002
3/23/2018,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,406,4.00,168,14002
3/23/2018,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,406,3.00,126,14002
4/23/2018,705220,Inscripción ROBOTIX CM,45,ESCUELA LICEO EUROPEO,582,1.00,25,14002
4/23/2018,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,582,7.00,294,14002
4/23/2018,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,582,4.00,168,14002
4/23/2018,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,582,3.00,126,14002
5/22/2018,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,723,7.00,294,14002
5/22/2018,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,723,4.00,168,14002
5/22/2018,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,723,3.00,126,14002
6/22/2018,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,900,7.00,294,14002
6/22/2018,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,900,4.00,168,14002
6/22/2018,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,900,3.00,126,14002
10/9/2018,705220,Inscripción ROBOTIX CM,45,ESCUELA LICEO EUROPEO,1425,19.00,475,14002
10/9/2018,705225,Formación ROBOTIX 2 CM (1H),45,ESCUELA LICEO EUROPEO,1425,7.00,147,14002
10/9/2018,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,1425,5.00,105,14002
10/9/2018,705240,Formación ROBOTIX 6 CM (1H),45,ESCUELA LICEO EUROPEO,1425,7.00,147,14002
10/31/2018,705220,Inscripción ROBOTIX CM,7,THE BRITISH SCHOOL BARCELONA,1624,-23.00,-690,14002
10/31/2018,705222,Formación ROBOTIX INFANTIL CM (1.5H),7,THE BRITISH SCHOOL BARCELONA,1624,-11.00,-638,14002
10/31/2018,705226,Formación ROBOTIX 2 CM (1.5H),7,THE BRITISH SCHOOL BARCELONA,1624,-17.00,-1037,14002
10/31/2018,705226,Formación ROBOTIX 2 CM (1.5H),7,THE BRITISH SCHOOL BARCELONA,1624,-1.00,-45.75,14002
10/31/2018,705237,Formación ROBOTIX 4 CM (1.5H),7,THE BRITISH SCHOOL BARCELONA,1624,-5.00,-325,14002
10/31/2018,705220,Inscripción ROBOTIX CM,7,THE BRITISH SCHOOL BARCELONA,1625,23.00,690,14002
10/31/2018,705205,Inscripción ROBOTIX Infantil,7,THE BRITISH SCHOOL BARCELONA,1625,11.00,330,14002
12/27/2018,705241,Formación ROBOTIX 6 CM (1.5H),45,ESCUELA LICEO EUROPEO,2072,2.00,62,14120
12/27/2018,705240,Formación ROBOTIX 6 CM (1H),45,ESCUELA LICEO EUROPEO,2072,-2.00,-42,14120
12/27/2018,705241,Formación ROBOTIX 6 CM (1.5H),45,ESCUELA LICEO EUROPEO,2072,4.00,62,14120
10/31/2018,705222,Formación ROBOTIX INFANTIL CM (1.5H),7,THE BRITISH SCHOOL BARCELONA,1625,11.00,605,14002
10/31/2018,705226,Formación ROBOTIX 2 CM (1.5H),7,THE BRITISH SCHOOL BARCELONA,1625,17.00,986,14002
12/28/2018,705220,Inscripción ROBOTIX CM,45,ESCUELA LICEO EUROPEO,2089,2.00,50,14002
12/28/2018,705225,Formación ROBOTIX 2 CM (1H),45,ESCUELA LICEO EUROPEO,2089,5.00,210,14002
12/28/2018,705234,Formación ROBOTIX 3 CM (1H) + FLL,45,ESCUELA LICEO EUROPEO,2089,6.00,252,14002
12/28/2018,705240,Formación ROBOTIX 6 CM (1H),45,ESCUELA LICEO EUROPEO,2089,5.00,210,14002
10/31/2018,705237,Formación ROBOTIX 4 CM (1.5H),7,THE BRITISH SCHOOL BARCELONA,1625,5.00,310,14002
10/31/2018,705226,Formación ROBOTIX 2 CM (1.5H),7,THE BRITISH SCHOOL BARCELONA,1625,1.00,43.5,14002
2/27/2018,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,262,3.00,126,14002
7/31/2018,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1115,16.00,960,14120
3/12/2018,705220,Inscripción ROBOTIX CM,46,FUNDACIÓ GAS NATURAL FENOSA,338,1.00,25,14002
3/12/2018,705229,Formación ROBOTIX 4 CM (1H),46,FUNDACIÓ GAS NATURAL FENOSA,338,6.00,330,14002
10/25/2018,705220,Inscripción ROBOTIX CM,45,ESCUELA LICEO EUROPEO,1543,6.00,150,14002
10/25/2018,705225,Formación ROBOTIX 2 CM (1H),45,ESCUELA LICEO EUROPEO,1543,8.00,336,14002
10/25/2018,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,1543,4.00,168,14002
10/25/2018,705240,Formación ROBOTIX 6 CM (1H),45,ESCUELA LICEO EUROPEO,1543,7.00,294,14002
10/25/2018,705240,Formación ROBOTIX 6 CM (1H),45,ESCUELA LICEO EUROPEO,1543,4.00,42,14002
12/4/2018,705220,Inscripción ROBOTIX CM,45,ESCUELA LICEO EUROPEO,1890,3.00,75,14002
12/4/2018,705225,Formación ROBOTIX 2 CM (1H),45,ESCUELA LICEO EUROPEO,1890,5.00,210,14002
12/4/2018,705234,Formación ROBOTIX 3 CM (1H) + FLL,45,ESCUELA LICEO EUROPEO,1890,6.00,252,14002
1/26/2018,705221,Formación ROBOTIX INFANTIL CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,99,6.00,252,14002
1/26/2018,705223,Formación ROBOTIX 1 CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,99,16.00,672,14002
1/26/2018,705227,Formación ROBOTIX 3 CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,99,10.00,420,14002
2/27/2018,705220,Inscripción ROBOTIX CM,49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,263,1.00,25,14002
2/27/2018,705221,Formación ROBOTIX INFANTIL CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,263,6.00,252,14002
2/27/2018,705223,Formación ROBOTIX 1 CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,263,16.00,672,14002
2/27/2018,705227,Formación ROBOTIX 3 CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,263,11.00,462,14002
3/23/2018,705220,Inscripción ROBOTIX CM,49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,407,1.00,25,14002
3/23/2018,705221,Formación ROBOTIX INFANTIL CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,407,6.00,252,14002
3/23/2018,705223,Formación ROBOTIX 1 CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,407,17.00,714,14002
3/23/2018,705227,Formación ROBOTIX 3 CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,407,11.00,462,14002
4/23/2018,705221,Formación ROBOTIX INFANTIL CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,583,6.00,252,14002
4/23/2018,705223,Formación ROBOTIX 1 CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,583,17.00,714,14002
12/4/2018,705240,Formación ROBOTIX 6 CM (1H),45,ESCUELA LICEO EUROPEO,1890,12.00,504,14002
5/22/2018,705221,Formación ROBOTIX INFANTIL CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,724,6.00,252,14002
5/22/2018,705223,Formación ROBOTIX 1 CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,724,17.00,714,14002
5/22/2018,705227,Formación ROBOTIX 3 CM (1H),49,INSTITUCIO CULTURAL DEL CIC FUNDACIO PRIVADA,724,11.00,462,14002
12/27/2018,705240,Formación ROBOTIX 6 CM (1H),45,ESCUELA LICEO EUROPEO,2072,-4.00,-42,14120
12/27/2018,705241,Formación ROBOTIX 6 CM (1.5H),45,ESCUELA LICEO EUROPEO,2072,2.00,124,14120
12/27/2018,705241,Formación ROBOTIX 6 CM (1.5H),45,ESCUELA LICEO EUROPEO,2072,7.00,434,14120
